  -2.8686538337747233E-010 ,  -2.8686538337747058E-010 ,  -2.8686538337747016E-010
   1.6141272947671895E-010 ,   1.6141272947670691E-010 ,   1.7334587870156805E-010
   2.2529364055555274E-010 ,   2.2529364055554563E-010 ,   1.2105562343519441E-010
   1.4397722520325166E-010 ,   1.4397722520325247E-010 ,   1.0078742421575027E-010
   1.4397722520332107E-010 ,   1.4397722520330765E-010 ,   2.5921257434572963E-010
   2.2529364055549481E-010 ,   2.2529364055548005E-010 ,   2.3894437512633085E-010
   1.6141272947701268E-010 ,   1.6141272947700981E-010 ,   1.8665411985987051E-010
  -2.8686538337745827E-010 ,  -2.8686538337745998E-010 ,   6.4686538193898286E-010
   1.6141272947673017E-010 ,   1.7334587870158281E-010 ,   1.6141272947672141E-010
   2.0064345207925455E-010 ,   1.6573834785437497E-010 ,   1.6573834785436515E-010
   1.6842339456928827E-010 ,   1.8424160662147818E-010 ,   1.8293496770415713E-010
   1.8363640996269034E-010 ,   1.6883818601186961E-010 ,   2.5847433930902593E-010
   1.8363640996283716E-010 ,   1.6883818601190029E-010 ,   1.0152565925223393E-010
   1.6842339456878170E-010 ,   1.8424160662129630E-010 ,   1.7706503085601980E-010
   2.0064345207921223E-010 ,   1.6573834785439118E-010 ,   1.9426165070743781E-010
   1.6141272947684422E-010 ,   1.7334587870167119E-010 ,   1.9858726908478103E-010
   2.2529364055555527E-010 ,   1.2105562343517911E-010 ,   2.2529364055553989E-010
   1.6842339456930750E-010 ,   1.8293496770409499E-010 ,   1.8424160662147280E-010
   2.3715324733787621E-010 ,   1.5766037318799399E-010 ,   1.5766037318797052E-010
   1.9093687752516631E-010 ,   1.2156797773367011E-010 ,   1.2851842789087439E-010
   1.9093687752517466E-010 ,   1.2156797773362908E-010 ,   2.3148157067076575E-010
   2.3715324733781717E-010 ,   1.5766037318808263E-010 ,   2.0233962537380507E-010
   1.6842339456945802E-010 ,   1.8293496770369885E-010 ,   1.7575839194014653E-010
   2.2529364055558210E-010 ,   1.2105562343509352E-010 ,   1.3470635800615133E-010
   1.4397722520327053E-010 ,   1.0078742421577786E-010 ,   1.4397722520325596E-010
   1.8363640996265306E-010 ,   2.5847433930897899E-010 ,   1.6883818601183601E-010
   1.9093687752516921E-010 ,   1.2851842789087984E-010 ,   1.2156797773369361E-010
   5.8318423355628145E-010 ,  -3.3081727896236978E-010 ,  -3.3081727896236942E-010
   5.8318423355628227E-010 ,  -3.3081727896235717E-010 ,   6.9081727752387028E-010
   1.9093687752514788E-010 ,   1.2851842789093268E-010 ,   2.3843202082741396E-010
   1.8363640996277921E-010 ,   2.5847433930914184E-010 ,   1.9116181254972451E-010
   1.4397722520344429E-010 ,   1.0078742421588077E-010 ,   2.1602277335828725E-010
   1.4397722520333454E-010 ,   2.5921257434573960E-010 ,   1.4397722520332014E-010
   1.8363640996283752E-010 ,   1.0152565925222641E-010 ,   1.6883818601189466E-010
   1.9093687752517130E-010 ,   2.3148157067076831E-010 ,   1.2156797773368828E-010
   5.8318423355628641E-010 ,   6.9081727752386728E-010 ,  -3.3081727896235577E-010
   5.8318423355628755E-010 ,   6.9081727752385467E-010 ,   6.9081727752385529E-010
   1.9093687752514581E-010 ,   2.3148157067070717E-010 ,   2.3843202082739581E-010
   1.8363640996295403E-010 ,   1.0152565925209422E-010 ,   1.9116181254968380E-010
   1.4397722520346634E-010 ,   2.5921257434571975E-010 ,   2.1602277335827507E-010
   2.2529364055549173E-010 ,   2.3894437512631891E-010 ,   2.2529364055547079E-010
   1.6842339456872054E-010 ,   1.7706503085586959E-010 ,   1.8424160662125502E-010
   2.3715324733781960E-010 ,   2.0233962537380698E-010 ,   1.5766037318806634E-010
   1.9093687752515176E-010 ,   2.3843202082738573E-010 ,   1.2851842789092632E-010
   1.9093687752514853E-010 ,   2.3843202082738170E-010 ,   2.3148157067070089E-010
   2.3715324733774965E-010 ,   2.0233962537373941E-010 ,   2.0233962537373093E-010
   1.6842339456884245E-010 ,   1.7706503085618382E-010 ,   1.7575839194039936E-010
   2.2529364055552288E-010 ,   2.3894437512640302E-010 ,   1.3470635800623229E-010
   1.6141272947701056E-010 ,   1.8665411985988302E-010 ,   1.6141272947701113E-010
   2.0064345207921174E-010 ,   1.9426165070744846E-010 ,   1.6573834785438268E-010
   1.6842339456942731E-010 ,   1.7575839194017455E-010 ,   1.8293496770378275E-010
   1.8363640996274382E-010 ,   1.9116181254976197E-010 ,   2.5847433930911630E-010
   1.8363640996294089E-010 ,   1.9116181254970143E-010 ,   1.0152565925211344E-010
   1.6842339456887579E-010 ,   1.7575839194039675E-010 ,   1.7706503085626765E-010
   2.0064345207916751E-010 ,   1.9426165070743598E-010 ,   1.9426165070742463E-010
   1.6141272947710600E-010 ,   1.8665411985980449E-010 ,   1.9858726908449529E-010
  -2.8686538337746308E-010 ,   6.4686538193898720E-010 ,  -2.8686538337746106E-010
   1.6141272947686167E-010 ,   1.9858726908476293E-010 ,   1.7334587870167649E-010
   2.2529364055557884E-010 ,   1.3470635800616115E-010 ,   1.2105562343509510E-010
   1.4397722520345440E-010 ,   2.1602277335827106E-010 ,   1.0078742421589845E-010
   1.4397722520348462E-010 ,   2.1602277335826323E-010 ,   2.5921257434566790E-010
   2.2529364055552451E-010 ,   1.3470635800623717E-010 ,   2.3894437512642231E-010
   1.6141272947709196E-010 ,   1.9858726908450436E-010 ,   1.8665411985981475E-010
  -2.8686538337742751E-010 ,   6.4686538193894915E-010 ,   6.4686538193894926E-010
   1.7334587870160122E-010 ,   1.6141272947672733E-010 ,   1.6141272947673069E-010
   1.6573834785437875E-010 ,   2.0064345207925478E-010 ,   1.6573834785436541E-010
   1.8424160662148257E-010 ,   1.6842339456929235E-010 ,   1.8293496770413244E-010
   1.6883818601186933E-010 ,   1.8363640996268281E-010 ,   2.5847433930903229E-010
   1.6883818601190603E-010 ,   1.8363640996282364E-010 ,   1.0152565925223974E-010
   1.8424160662129798E-010 ,   1.6842339456875942E-010 ,   1.7706503085599400E-010
   1.6573834785439433E-010 ,   2.0064345207921063E-010 ,   1.9426165070743683E-010
   1.7334587870165188E-010 ,   1.6141272947682230E-010 ,   1.9858726908479966E-010
   1.6573834785438260E-010 ,   1.6573834785437187E-010 ,   2.0064345207927132E-010
  -1.4293632471847871E-010 ,  -1.4293632471847447E-010 ,  -1.4293632471847543E-010
   1.7829392302120649E-010 ,   1.7829392302119969E-010 ,   1.4467157868489549E-010
  -3.2818264249072893E-011 ,  -3.2818264249070961E-011 ,   1.0169206847295706E-011
  -3.2818264249039864E-011 ,  -3.2818264249037712E-011 ,   3.4983079171423910E-010
   1.7829392302125483E-010 ,   1.7829392302124268E-010 ,   2.1532841987694935E-010
  -1.4293632471848900E-010 ,  -1.4293632471847840E-010 ,   5.0293632328001387E-010
   1.6573834785435091E-010 ,   1.6573834785433997E-010 ,   1.5935654648225296E-010
   1.8424160662147347E-010 ,   1.8293496770416199E-010 ,   1.6842339456927547E-010
   1.7829392302120142E-010 ,   1.4467157868493517E-010 ,   1.7829392302116914E-010
  -1.3936386269827146E-011 ,   3.4963583301255625E-010 ,   3.4963583301256633E-010
   2.7084396649616428E-010 ,   3.4793022670885162E-010 ,   1.1944437845261236E-010
   2.7084396649616107E-010 ,   3.4793022670883446E-010 ,   2.4055562010886511E-010
  -1.3936386269831339E-011 ,   3.4963583301255036E-010 ,   1.0364165548925340E-011
   1.7829392302127114E-010 ,   1.4467157868504844E-010 ,   1.8170607554069268E-010
   1.8424160662149730E-010 ,   1.8293496770397440E-010 ,   1.9157660399229906E-010
   1.6883818601186059E-010 ,   2.5847433930901482E-010 ,   1.8363640996266643E-010
  -3.2818264249073843E-011 ,   1.0169206847298538E-011 ,  -3.2818264249072434E-011
   2.7084396649616423E-010 ,   1.1944437845261166E-010 ,   3.4793022670885193E-010
   5.3591633894414477E-010 ,  -4.9392103908328822E-010 ,  -4.9392103908328739E-010
   5.3591633894414115E-010 ,  -4.9392103908328708E-010 ,   8.5392103764479683E-010
   2.7084396649616107E-010 ,   1.1944437845262114E-010 ,   1.2069771852662272E-011
  -3.2818264249054294E-011 ,   1.0169206847291274E-011 ,   3.9281826281056197E-010
   1.6883818601189683E-010 ,   2.5847433930914189E-010 ,   1.7636358859895965E-010
   1.6883818601191459E-010 ,   1.0152565925221682E-010 ,   1.8363640996283016E-010
  -3.2818264249040568E-011 ,   3.4983079171423930E-010 ,  -3.2818264249037447E-011
   2.7084396649616288E-010 ,   2.4055562010886346E-010 ,   3.4793022670883311E-010
   5.3591633894414001E-010 ,   8.5392103764479880E-010 ,  -4.9392103908328936E-010
   5.3591633894414156E-010 ,   8.5392103764479528E-010 ,   8.5392103764479539E-010
   2.7084396649616267E-010 ,   2.4055562010887116E-010 ,   1.2069771852670841E-011
  -3.2818264249022099E-011 ,   3.4983079171423848E-010 ,   3.9281826281052883E-010
   1.6883818601190670E-010 ,   1.0152565925216196E-010 ,   1.7636358859885359E-010
   1.8424160662127572E-010 ,   1.7706503085588955E-010 ,   1.6842339456871449E-010
   1.7829392302127023E-010 ,   2.1532841987697887E-010 ,   1.7829392302123335E-010
  -1.3936386269829549E-011 ,   1.0364165548918966E-011 ,   3.4963583301256101E-010
   2.7084396649616169E-010 ,   1.2069771852663188E-011 ,   1.1944437845262311E-010
   2.7084396649616242E-010 ,   1.2069771852671339E-011 ,   2.4055562010887054E-010
  -1.3936386269841057E-011 ,   1.0364165548925548E-011 ,   1.0364165548927910E-011
   1.7829392302134336E-010 ,   2.1532841987686159E-010 ,   1.8170607554063297E-010
   1.8424160662127818E-010 ,   1.7706503085601262E-010 ,   1.9157660399289450E-010
