   3.5659733193084548E-009 ,   3.5659733193084548E-009 ,   3.5659733193084548E-009
   3.5667424296388144E-009 ,   3.5667424296388144E-009 ,   3.2628721048621438E-009
   3.5673425834424984E-009 ,   3.5673425834424984E-009 ,   2.9594260844412323E-009
   3.5677515122811103E-009 ,   3.5677515122811107E-009 ,   2.6557460972209458E-009
   3.5679582670391542E-009 ,   3.5679582670391542E-009 ,   2.3519302392858697E-009
   3.5679582670391542E-009 ,   3.5679582670391542E-009 ,   2.0480698194604309E-009
   3.5677515122811103E-009 ,   3.5677515122811107E-009 ,   1.7442539615253549E-009
   3.5673425834424984E-009 ,   3.5673425834424988E-009 ,   1.4405739743050681E-009
   3.5667424296388144E-009 ,   3.5667424296388148E-009 ,   1.1371279538841568E-009
   3.5659733193084548E-009 ,   3.5659733193084548E-009 ,   8.3402673943784559E-010
   3.5667424296388144E-009 ,   3.2628721048621438E-009 ,   3.5667424296388148E-009
   3.5676122352279676E-009 ,   3.2635086619670283E-009 ,   3.2635086619670287E-009
   3.5682882256489138E-009 ,   3.2640120443451630E-009 ,   2.9598959808720324E-009
   3.5687470766763146E-009 ,   3.2643572861237616E-009 ,   2.6560329877182445E-009
   3.5689785122282029E-009 ,   3.2645323363536172E-009 ,   2.3520265981194826E-009
   3.5689785122282033E-009 ,   3.2645323363536172E-009 ,   2.0479734606268180E-009
   3.5687470766763150E-009 ,   3.2643572861237611E-009 ,   1.7439670710280562E-009
   3.5682882256489138E-009 ,   3.2640120443451630E-009 ,   1.4401040778742682E-009
   3.5676122352279676E-009 ,   3.2635086619670287E-009 ,   1.1364913967792721E-009
   3.5667424296388144E-009 ,   3.2628721048621438E-009 ,   8.3325762910748583E-010
   3.5673425834424984E-009 ,   2.9594260844412323E-009 ,   3.5673425834424984E-009
   3.5682882256489142E-009 ,   2.9598959808720324E-009 ,   3.2640120443451630E-009
   3.5690235087855432E-009 ,   2.9602712524223820E-009 ,   2.9602712524223820E-009
   3.5695222440719185E-009 ,   2.9605305944526490E-009 ,   2.6562633193534694E-009
   3.5697735978628028E-009 ,   2.9606626370942363E-009 ,   2.3521041315960183E-009
   3.5697735978628028E-009 ,   2.9606626370942363E-009 ,   2.0478959271502823E-009
   3.5695222440719185E-009 ,   2.9605305944526490E-009 ,   1.7437367393928312E-009
   3.5690235087855428E-009 ,   2.9602712524223820E-009 ,   1.4397288063239184E-009
   3.5682882256489142E-009 ,   2.9598959808720324E-009 ,   1.1359880144011379E-009
   3.5673425834424984E-009 ,   2.9594260844412323E-009 ,   8.3265747530380205E-010
   3.5677515122811103E-009 ,   2.6557460972209458E-009 ,   3.5677515122811107E-009
   3.5687470766763150E-009 ,   2.6560329877182445E-009 ,   3.2643572861237616E-009
   3.5695222440719185E-009 ,   2.6562633193534694E-009 ,   2.9605305944526490E-009
   3.5700482880062918E-009 ,   2.6564233270408027E-009 ,   2.6564233270408027E-009
   3.5703134173654250E-009 ,   2.6565050643574471E-009 ,   2.3521581255491045E-009
   3.5703134173654250E-009 ,   2.6565050643574471E-009 ,   2.0478419331971961E-009
   3.5700482880062918E-009 ,   2.6564233270408027E-009 ,   1.7435767317054979E-009
   3.5695222440719185E-009 ,   2.6562633193534694E-009 ,   1.4394694642936516E-009
   3.5687470766763150E-009 ,   2.6560329877182445E-009 ,   1.1356427726225393E-009
   3.5677515122811103E-009 ,   2.6557460972209458E-009 ,   8.3224854646518991E-010
   3.5679582670391538E-009 ,   2.3519302392858697E-009 ,   3.5679582670391542E-009
   3.5689785122282029E-009 ,   2.3520265981194826E-009 ,   3.2645323363536172E-009
   3.5697735978628028E-009 ,   2.3521041315960183E-009 ,   2.9606626370942363E-009
   3.5703134173654250E-009 ,   2.3521581255491045E-009 ,   2.6565050643574475E-009
   3.5705855406704867E-009 ,   2.3521857545235846E-009 ,   2.3521857545235846E-009
   3.5705855406704871E-009 ,   2.3521857545235846E-009 ,   2.0478143042227160E-009
   3.5703134173654250E-009 ,   2.3521581255491049E-009 ,   1.7434949943888533E-009
   3.5697735978628028E-009 ,   2.3521041315960183E-009 ,   1.4393374216520641E-009
   3.5689785122282029E-009 ,   2.3520265981194826E-009 ,   1.1354677223926832E-009
   3.5679582670391538E-009 ,   2.3519302392858697E-009 ,   8.3204179170714617E-010
   3.5679582670391542E-009 ,   2.0480698194604309E-009 ,   3.5679582670391542E-009
   3.5689785122282033E-009 ,   2.0479734606268180E-009 ,   3.2645323363536172E-009
   3.5697735978628028E-009 ,   2.0478959271502823E-009 ,   2.9606626370942367E-009
   3.5703134173654250E-009 ,   2.0478419331971961E-009 ,   2.6565050643574475E-009
   3.5705855406704871E-009 ,   2.0478143042227160E-009 ,   2.3521857545235846E-009
   3.5705855406704871E-009 ,   2.0478143042227160E-009 ,   2.0478143042227160E-009
   3.5703134173654250E-009 ,   2.0478419331971961E-009 ,   1.7434949943888533E-009
   3.5697735978628028E-009 ,   2.0478959271502823E-009 ,   1.4393374216520641E-009
   3.5689785122282033E-009 ,   2.0479734606268180E-009 ,   1.1354677223926834E-009
   3.5679582670391542E-009 ,   2.0480698194604309E-009 ,   8.3204179170714617E-010
